ticker,event,gpu,rule,actual_rule,base_outcome,direction,radius_log,radius_pct
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,1.36652607389,292.17032967
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-7.160,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0965857805726,10.1404056162
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.393081048908,48.1538461538
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,1.25550645444,250.961538462
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-7.060,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0823202034137,8.58034321373
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.339763517705,40.4615384615
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,1.13060420374,209.752747253
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.960,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0678481708052,7.02028081123
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.283442328194,32.7692307692
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,0.987844424223,168.543956044
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.860,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0531636191223,5.46021840874
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.223758746658,25.0769230769
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,0.821255239614,127.335164835
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.760,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0382602136197,3.90015600624
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.160285668395,17.3846153846
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,0.621255685117,86.1263736264
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.660,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.0231313320234,2.34009360374
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.0925090575246,9.69230769231
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,median7,terminal,no,up,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,0.370994997713,44.9175824176
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.560,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,terminal,terminal,no,up,0.00777004686193,0.780031201248
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,terminal,terminal,no,down,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,mean5,terminal,no,up,0.0198026272962,2.0
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,mean5,terminal,no,down,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,median7,terminal,no,up,0.00154918698683,0.15503875969
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,median7,terminal,no,down,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,month_mean,terminal,no,up,0.0364167010523,3.70879120879
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,month_mean,terminal,no,down,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.460,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.00783089358055,0.786163522013
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.0586074269535,6.03588907015
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,0.470003629246,60.0
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.360,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.0236790858206,2.39616613419
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.14369273475,15.4529307282
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,1.54687593128,369.677419355
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.260,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.0397824933872,4.05844155844
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.236696517719,26.7056530214
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.160,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.0561494708514,5.77557755776
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.339245308803,40.3887688985
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-6.060,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.0727887898553,7.55033557047
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.453524769929,57.3849878935
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.960,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.0897096673437,9.38566552901
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.582569528625,79.0633608815
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.860,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.106921796225,11.2847222222
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.73076917235,107.667731629
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.760,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.124435378717,13.2508833922
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,0.904818330712,147.148288973
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.660,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.14226116267,15.2877697842
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,1.11568019718,205.164319249
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.560,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.160410481176,17.3992673993
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,1.38322216208,298.773006135
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.460,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.17889529585,19.5895522388
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,1.74958454418,475.221238938
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.360,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.197728244183,21.8631178707
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,2.3338376365,931.746031746
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.260,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.216922691439,24.2248062016
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,3.91202300543,4900.0
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.160,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.236492787633,26.6798418972
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-5.060,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.256453530196,29.2338709677
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.960,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.27682083302,31.8930041152
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.860,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.297611602689,34.6638655462
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.760,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.318843822795,37.5536480687
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.660,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.340536647406,40.5701754386
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.560,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.362710504901,43.7219730942
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,mean5,terminal,yes,down,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,median7,terminal,yes,up,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,median7,terminal,yes,down,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,month_mean,terminal,yes,up,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,month_mean,terminal,yes,down,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,touch,terminal,yes,up,,
KXB200MON-26JUL31-4.460,KXB200MON-26JUL31,b200,touch,terminal,yes,down,,
KXB200MON-26JUL31-4.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,up,,
KXB200MON-26JUL31-4.360,KXB200MON-26JUL31,b200,terminal,terminal,yes,down,0.385387213572,47.0183486239
KXB200MON-26JUL31-4.360,KXB200MON-26JUL31,b200,mean5,terminal,yes,up,,
